intentId,contestId,candidateId,amount,status,createdAt
uBBlwQtD70Co2RbEmS1E,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-16T12:20:40.020Z
uBm0OzrVU0Jl6vtReyUo,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T13:07:17.717Z
uEQuKLOr7RJlPbNGJ1t7,votes-artistes,GEVWzgnMyTnavWjEa6pg,200,pending,2025-12-15T11:42:27.721Z
uKRcIBVh0yHxCebfZPCN,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:12:50.570Z
uNZMA2DPbxz9eqeb29ql,votes-artistes,GEVWzgnMyTnavWjEa6pg,100000,pending,2025-12-18T13:21:35.365Z
uSYyLseobHrxFSSTKaQC,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-17T18:50:44.638Z
uTojB3JDOzfmKBslWGWn,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-17T18:08:47.954Z
uVjiI4SNeqPxRznYNaSN,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T08:37:46.240Z
uegYefRN6dl4OlcglcLl,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,4700,pending,2025-12-16T11:35:13.505Z
ufK2qHd4hudDEWMKMlRH,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T10:59:16.289Z
ui6DMwX5tcorX0wYYwuF,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,500,pending,2025-12-15T08:00:05.041Z
ui9v2ef0Iux5NjUfZvHT,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-16T20:20:05.165Z
uiEVv01u6T2Rh8wJjE1l,votes-artistes,TXBLgEfug2LJqx5MXWe4,300,pending,2025-12-15T12:05:46.007Z
uls8WoxoOR6Tt5qyulHl,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T11:47:57.220Z
uwqJMF6U9YVEi2SJSjU2,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T08:46:34.115Z
v0LMQx6jNHeKvksxQ56U,votes-artistes,oucOMPgDKDQR8GKDvFHJ,1000,pending,2025-12-16T10:25:26.729Z
v5OR3sy45aHQSMbGNx6L,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T13:56:09.112Z
v9tfA33sIHGGuhxnt9ht,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-19T16:34:07.734Z
vAKJFD2R1gPw0da2LP6c,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:13:28.072Z
vH80IaWoB0yn4TJSQhRu,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-15T20:31:32.631Z
vHfVjGtQtsCBLHzSCmhD,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T13:17:23.465Z
vLDD3VTYVVu1Je6gJyBb,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T18:28:54.625Z
vN8UyRP3YpJt7pjmN6Ri,votes-artistes,aUt5Vh29CsUcstBHEF8H,1000,pending,2025-12-15T18:23:06.216Z
vWaoRufeFDDzYBAQFhbj,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-15T08:29:18.220Z
vf8AWLlwxim3ZgbQm7Gx,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-17T10:02:04.504Z
vjeRnD4MeKvmt37ET4x4,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T17:23:11.155Z
vxVm6YDzngiAbz8g2yF2,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-15T20:03:56.982Z
vy4FjHpt9fWSKMn6C2Fn,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T21:04:45.926Z
w16IlegERZ3yEEYNV8KB,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T13:49:47.080Z
w2Xktth6lE84Wzqc2ldk,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T11:32:00.921Z
w44bCTAu46PklmRCxG07,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T20:21:51.167Z
w8bCSIQbTxJapNxTa2TS,votes-artistes,GEVWzgnMyTnavWjEa6pg,200,pending,2025-12-15T09:30:27.793Z
wRZngJjPauPKi6vgjoF4,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-20T05:23:18.253Z
wcmrYjthFBC5hS2L5Xsm,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-19T22:16:41.679Z
wrvyjhGKgFuKVoztF2fN,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-16T21:55:45.218Z
ws1d5abzyF6endG1KWX1,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T09:31:24.864Z
wwqFJIM5GVuhohast7Be,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T14:44:09.764Z
wxSEPzEpE9lfVAHJHuOW,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T21:37:08.197Z
wxzEu7HpPCRIp6FIma2c,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T07:57:52.047Z
x2PnCpn1phHL7ZpwGYgO,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-18T18:08:10.289Z
x2WVoYM52DhF22uX31SL,votes-artistes,TXBLgEfug2LJqx5MXWe4,200,pending,2025-12-15T15:21:58.221Z
x49OOcBxrNlfticDpcXb,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-16T11:36:26.166Z
x5c0hdv2dF7Wtsl7Y4Hx,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T07:12:45.037Z
x5uoducdtn5cN9cguGiL,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T10:37:04.230Z
x9CKNvTfeqFYxkVGjNIg,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T07:22:00.695Z
xBMYNagD2Bll3S69GJyK,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-19T13:39:59.492Z
xKBVLml0VvvALEJq8r7r,votes-artistes,GEVWzgnMyTnavWjEa6pg,2000,pending,2025-12-19T18:29:20.308Z
xXP6saqxpiy4HdlXgUAm,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T08:06:39.268Z
xZ0XxXWg0UUgfh2k8add,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T10:04:42.733Z
xh4ZyAkWFzxOEFKJFAtA,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T11:04:30.089Z
xk8Fza5dRlSZH3aRD1Am,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T13:34:35.969Z
xmJCTfhh3ogygUgcrcbp,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-20T07:25:23.979Z
y37uAZ3CAAdY8ALVGVrl,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T15:42:34.867Z
y6PgOHx93bU2aRqbv44b,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-18T11:59:44.459Z
yCW50SSJ80T9NTeUjgPF,votes-artistes,aUt5Vh29CsUcstBHEF8H,100,pending,2025-12-16T19:12:12.375Z
yFAXMB85Ot07rLBJlVyh,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:54:25.269Z
yMPSweI8MGda4F3s4HQY,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T21:02:40.988Z
ySOpHVdopXz5PlrjC3bS,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T16:32:18.785Z
yTiEORy8EPgfADQSAO2a,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-17T15:38:48.115Z
yaXFEvKCl8TtNi5LyrU3,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T06:50:55.059Z
yeM1zVdo2HorFvja1Dzz,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-19T18:15:01.153Z
yfJ1rQ2dVNMZmc8Wo4j9,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:52:29.872Z
yvmLcqrT9YCVHrsgCuFV,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1500,pending,2025-12-18T22:19:47.815Z
yzy3tRqkZxKRdTSpYU93,votes-artistes,aUt5Vh29CsUcstBHEF8H,500,pending,2025-12-17T10:49:47.205Z
z3Yrf6GfWwkrvCnPtB9R,votes-artistes,TXBLgEfug2LJqx5MXWe4,900,pending,2025-12-19T23:08:02.194Z
z3iUVghkee18ThflfzA0,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-15T16:45:03.567Z
z9qikO0pYexHlk1CwPz9,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T20:56:10.672Z
zER0T6xhzNAp5hUErl0U,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-17T21:29:29.122Z
zXxtdqjrGEsv1VEhdrM0,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T07:31:23.846Z
zcbs1vpwXLcUsmYPDQQv,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-17T09:22:24.960Z
zdMAwDCa9pzdIbEmN1DC,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T10:39:55.207Z
zeSOChE9kNk5eksDTB9x,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T21:19:09.888Z
zqJumKcy7lLmLF0ZIeEP,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,200,pending,2025-12-16T07:22:53.514Z
zvM65LNUWMTblzugjyvv,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T11:22:26.151Z
zzZ7R0EX5OEvWeimEV3x,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T09:45:46.707Z
